CountyName,LocationID,TotalPopulation,Short_Question_Text,Data_Value,Measure_Name
Giles,51071930300,5503,Housing Insecurity,9.3,Housing_Insecure
Fauquier,51061930206,2220,Housing Insecurity,7.5,Housing_Insecure
Fairfax,51059480504,2017,Housing Insecurity,5.5,Housing_Insecure
Fairfax,51059491402,4323,Housing Insecurity,8.9,Housing_Insecure
Fairfax,51059480203,2828,Housing Insecurity,6.3,Housing_Insecure
Fairfax,51059492400,4873,Housing Insecurity,10.8,Housing_Insecure
Henrico,51087200143,2692,Housing Insecurity,4.8,Housing_Insecure
Fairfax,51059432201,2393,Housing Insecurity,7.8,Housing_Insecure
Hanover,51085320805,3421,Housing Insecurity,7.2,Housing_Insecure
Frederick,51069050200,4044,Housing Insecurity,6.5,Housing_Insecure
Fairfax,51059440701,2895,Housing Insecurity,5.0,Housing_Insecure
Fairfax,51059491301,6797,Housing Insecurity,8.7,Housing_Insecure
Franklin,51067020102,2721,Housing Insecurity,6.6,Housing_Insecure
Fairfax,51059491704,5062,Housing Insecurity,7.6,Housing_Insecure
Frederick,51069050100,6758,Housing Insecurity,8.5,Housing_Insecure
Hanover,51085320500,3198,Housing Insecurity,7.1,Housing_Insecure
Henrico,51087200139,4399,Housing Insecurity,6.5,Housing_Insecure
Henrico,51087200407,4738,Housing Insecurity,10.6,Housing_Insecure
Halifax,51083930602,3033,Housing Insecurity,14.9,Housing_Insecure
Fairfax,51059491405,2761,Housing Insecurity,4.9,Housing_Insecure
Fauquier,51061930704,3920,Housing Insecurity,8.8,Housing_Insecure
Henrico,51087200147,6631,Housing Insecurity,5.7,Housing_Insecure
Greene,51079030102,5437,Housing Insecurity,11.1,Housing_Insecure
Franklin,51067020400,5271,Housing Insecurity,10.3,Housing_Insecure
Fairfax,51059422102,6677,Housing Insecurity,12.5,Housing_Insecure
Fairfax,51059470100,2769,Housing Insecurity,3.5,Housing_Insecure
Fauquier,51061930102,2744,Housing Insecurity,7.1,Housing_Insecure
Goochland,51075400400,6141,Housing Insecurity,8.7,Housing_Insecure
Fairfax,51059480201,4646,Housing Insecurity,3.8,Housing_Insecure
Henrico,51087200700,3685,Housing Insecurity,10.8,Housing_Insecure
Henrico,51087200146,3036,Housing Insecurity,4.7,Housing_Insecure
Fairfax,51059432800,2225,Housing Insecurity,8.6,Housing_Insecure
Franklin,51067020104,3092,Housing Insecurity,5.3,Housing_Insecure
Franklin,51067020501,3892,Housing Insecurity,9.5,Housing_Insecure
Henrico,51087200153,4458,Housing Insecurity,15.0,Housing_Insecure
Floyd,51063920201,3222,Housing Insecurity,8.2,Housing_Insecure
Fairfax,51059431300,4419,Housing Insecurity,7.1,Housing_Insecure
Fairfax,51059452501,3912,Housing Insecurity,9.9,Housing_Insecure
Frederick,51069050700,2974,Housing Insecurity,10.0,Housing_Insecure
Fairfax,51059471304,2073,Housing Insecurity,5.3,Housing_Insecure
Fairfax,51059470400,4994,Housing Insecurity,4.0,Housing_Insecure
Fairfax,51059480204,3823,Housing Insecurity,6.0,Housing_Insecure
Henrico,51087200201,2737,Housing Insecurity,5.3,Housing_Insecure
Fairfax,51059461201,4633,Housing Insecurity,4.0,Housing_Insecure
Fairfax,51059432100,3573,Housing Insecurity,6.8,Housing_Insecure
Fairfax,51059460600,4173,Housing Insecurity,5.2,Housing_Insecure
Fairfax,51059422302,5788,Housing Insecurity,8.8,Housing_Insecure
Franklin,51067020502,4245,Housing Insecurity,10.9,Housing_Insecure
Fairfax,51059451800,3485,Housing Insecurity,9.4,Housing_Insecure
Fairfax,51059452802,3030,Housing Insecurity,8.7,Housing_Insecure
Hanover,51085321300,6881,Housing Insecurity,8.1,Housing_Insecure
Fairfax,51059452101,5091,Housing Insecurity,9.0,Housing_Insecure
Fairfax,51059482201,2481,Housing Insecurity,12.5,Housing_Insecure
Henrico,51087200137,2107,Housing Insecurity,8.2,Housing_Insecure
Fairfax,51059491601,5421,Housing Insecurity,11.7,Housing_Insecure
Fairfax,51059470900,7993,Housing Insecurity,4.7,Housing_Insecure
Henrico,51087200132,3436,Housing Insecurity,12.6,Housing_Insecure
Fairfax,51059482604,4210,Housing Insecurity,5.3,Housing_Insecure
Fairfax,51059480503,3259,Housing Insecurity,5.2,Housing_Insecure
Halifax,51083930202,2370,Housing Insecurity,22.7,Housing_Insecure
Greene,51079030101,4070,Housing Insecurity,10.6,Housing_Insecure
Loudoun,51107611204,5768,Housing Insecurity,11.9,Housing_Insecure
Pittsylvania,51143010900,2686,Housing Insecurity,10.3,Housing_Insecure
Prince William,51153900601,3950,Housing Insecurity,18.1,Housing_Insecure
New Kent,51127700200,5638,Housing Insecurity,9.4,Housing_Insecure
Prince Edward,51147930102,3391,Housing Insecurity,14.3,Housing_Insecure
Henry,51089010700,3345,Housing Insecurity,14.1,Housing_Insecure
Lee,51105950600,3667,Housing Insecurity,11.9,Housing_Insecure
Lee,51105950400,2910,Housing Insecurity,10.4,Housing_Insecure
Loudoun,51107611812,3241,Housing Insecurity,8.0,Housing_Insecure
Roanoke,51161030803,3669,Housing Insecurity,8.2,Housing_Insecure
Loudoun,51107611019,6045,Housing Insecurity,6.1,Housing_Insecure
Montgomery,51121020302,3446,Housing Insecurity,7.0,Housing_Insecure
Northumberland,51133020301,2344,Housing Insecurity,7.5,Housing_Insecure
James City,51095080203,3750,Housing Insecurity,5.4,Housing_Insecure
Loudoun,51107610603,3587,Housing Insecurity,11.6,Housing_Insecure
Mecklenburg,51117930300,3113,Housing Insecurity,16.7,Housing_Insecure
James City,51095080205,4436,Housing Insecurity,10.6,Housing_Insecure
Lee,51105950301,1615,Housing Insecurity,20.3,Housing_Insecure
Mecklenburg,51117930401,2349,Housing Insecurity,14.7,Housing_Insecure
Montgomery,51121021502,3776,Housing Insecurity,7.8,Housing_Insecure
Prince William,51153901232,5839,Housing Insecurity,10.0,Housing_Insecure
Powhatan,51145500102,5856,Housing Insecurity,8.1,Housing_Insecure
Patrick,51141030102,2288,Housing Insecurity,11.4,Housing_Insecure
Prince William,51153901203,4013,Housing Insecurity,13.3,Housing_Insecure
Orange,51137110105,4815,Housing Insecurity,12.4,Housing_Insecure
Pittsylvania,51143010803,2920,Housing Insecurity,11.9,Housing_Insecure
King George,51099040400,5459,Housing Insecurity,11.5,Housing_Insecure
Loudoun,51107611031,2141,Housing Insecurity,6.9,Housing_Insecure
Henrico,51087201406,3906,Housing Insecurity,20.5,Housing_Insecure
Henrico,51087201404,4320,Housing Insecurity,10.5,Housing_Insecure
Henry,51089011200,3293,Housing Insecurity,14.5,Housing_Insecure
Roanoke,51161030207,2772,Housing Insecurity,14.7,Housing_Insecure
Prince William,51153901510,6546,Housing Insecurity,7.0,Housing_Insecure
Loudoun,51107611026,14425,Housing Insecurity,6.1,Housing_Insecure
Prince William,51153901016,5440,Housing Insecurity,14.1,Housing_Insecure
Henrico,51087201504,4489,Housing Insecurity,25.7,Housing_Insecure
Prince George,51149850501,6086,Housing Insecurity,10.7,Housing_Insecure
Loudoun,51107611807,7561,Housing Insecurity,7.0,Housing_Insecure
Prince William,51153901211,4659,Housing Insecurity,17.1,Housing_Insecure
Prince William,51153900202,4127,Housing Insecurity,15.3,Housing_Insecure
Lunenburg,51111930200,4208,Housing Insecurity,16.2,Housing_Insecure
Loudoun,51107610400,4695,Housing Insecurity,6.1,Housing_Insecure
Prince William,51153901900,8748,Housing Insecurity,15.7,Housing_Insecure
Mecklenburg,51117930600,2610,Housing Insecurity,13.5,Housing_Insecure
Prince William,51153901229,3983,Housing Insecurity,13.0,Housing_Insecure
Roanoke,51161030900,6162,Housing Insecurity,7.6,Housing_Insecure
Prince William,51153900801,7324,Housing Insecurity,10.1,Housing_Insecure
Prince William,51153901412,8112,Housing Insecurity,8.0,Housing_Insecure
Prince William,51153901503,6044,Housing Insecurity,6.2,Housing_Insecure
Henrico,51087200906,4888,Housing Insecurity,11.7,Housing_Insecure
Loudoun,51107610201,6225,Housing Insecurity,6.0,Housing_Insecure
Loudoun,51107611502,6550,Housing Insecurity,11.8,Housing_Insecure
King William,51101950102,6702,Housing Insecurity,9.8,Housing_Insecure
Loudoun,51107611013,4370,Housing Insecurity,6.9,Housing_Insecure
Patrick,51141030302,3885,Housing Insecurity,11.3,Housing_Insecure
Mecklenburg,51117930101,2997,Housing Insecurity,19.4,Housing_Insecure
Prince William,51153900302,6165,Housing Insecurity,17.2,Housing_Insecure
Nottoway,51135000200,2527,Housing Insecurity,10.6,Housing_Insecure
Pittsylvania,51143011002,4504,Housing Insecurity,11.1,Housing_Insecure
Montgomery,51121020801,4097,Housing Insecurity,10.7,Housing_Insecure
Prince William,51153901236,6506,Housing Insecurity,8.9,Housing_Insecure
Henrico,51087201701,3837,Housing Insecurity,15.2,Housing_Insecure
Middlesex,51119951200,2584,Housing Insecurity,7.3,Housing_Insecure
Henrico,51087201104,3561,Housing Insecurity,16.3,Housing_Insecure
Henrico,51087201001,6162,Housing Insecurity,16.3,Housing_Insecure
Orange,51137110200,5422,Housing Insecurity,12.1,Housing_Insecure
Montgomery,51121020202,2912,Housing Insecurity,7.6,Housing_Insecure
Loudoun,51107610101,5055,Housing Insecurity,7.0,Housing_Insecure
Prince William,51153900804,5423,Housing Insecurity,12.3,Housing_Insecure
Roanoke,51161030802,5124,Housing Insecurity,7.1,Housing_Insecure
Prince William,51153901602,8294,Housing Insecurity,14.6,Housing_Insecure
Montgomery,51121021400,4711,Housing Insecurity,11.9,Housing_Insecure
Loudoun,51107611202,4735,Housing Insecurity,5.4,Housing_Insecure
Loudoun,51107611002,4736,Housing Insecurity,10.7,Housing_Insecure
Prince William,51153901409,8502,Housing Insecurity,10.6,Housing_Insecure
Page,51139030401,2166,Housing Insecurity,10.3,Housing_Insecure
Loudoun,51107610102,3866,Housing Insecurity,6.3,Housing_Insecure
Montgomery,51121020301,4190,Housing Insecurity,14.0,Housing_Insecure
Loudoun,51107611027,2163,Housing Insecurity,8.4,Housing_Insecure
Prince William,51153900503,3368,Housing Insecurity,21.9,Housing_Insecure
Page,51139030402,3993,Housing Insecurity,11.2,Housing_Insecure
Loudoun,51107611702,2461,Housing Insecurity,7.6,Housing_Insecure
James City,51095080209,3434,Housing Insecurity,6.1,Housing_Insecure
Prince William,51153901416,4984,Housing Insecurity,10.0,Housing_Insecure
Loudoun,51107611208,4384,Housing Insecurity,5.7,Housing_Insecure
Nottoway,51135000102,3578,Housing Insecurity,19.3,Housing_Insecure
Orange,51137110108,6881,Housing Insecurity,9.5,Housing_Insecure
Pittsylvania,51143010700,1647,Housing Insecurity,16.9,Housing_Insecure
Prince William,51153900403,5550,Housing Insecurity,14.1,Housing_Insecure
Mecklenburg,51117930700,2638,Housing Insecurity,10.5,Housing_Insecure
Mecklenburg,51117930103,859,Housing Insecurity,7.1,Housing_Insecure
Lee,51105950302,3266,Housing Insecurity,24.0,Housing_Insecure
Isle of Wight,51093280106,3049,Housing Insecurity,9.8,Housing_Insecure
Loudoun,51107611808,5569,Housing Insecurity,7.4,Housing_Insecure
Louisa,51109950303,2946,Housing Insecurity,12.7,Housing_Insecure
Henrico,51087201203,3090,Housing Insecurity,19.6,Housing_Insecure
James City,51095080308,4675,Housing Insecurity,6.6,Housing_Insecure
Henrico,51087201602,5565,Housing Insecurity,8.9,Housing_Insecure
Roanoke,51161030205,4253,Housing Insecurity,10.1,Housing_Insecure
Prince William,51153901010,4416,Housing Insecurity,8.5,Housing_Insecure
Lancaster,51103030301,1997,Housing Insecurity,7.9,Housing_Insecure
Roanoke,51161031101,4557,Housing Insecurity,11.6,Housing_Insecure
Prince William,51153901223,6777,Housing Insecurity,10.5,Housing_Insecure
Prince William,51153901102,3607,Housing Insecurity,13.2,Housing_Insecure
Prince William,51153901418,4138,Housing Insecurity,16.1,Housing_Insecure
Prince William,51153901411,6810,Housing Insecurity,6.6,Housing_Insecure
Rappahannock,51157950100,2729,Housing Insecurity,8.4,Housing_Insecure
Powhatan,51145500202,4242,Housing Insecurity,7.0,Housing_Insecure
Prince William,51153901506,5536,Housing Insecurity,10.6,Housing_Insecure
Prince Edward,51147930302,3501,Housing Insecurity,13.8,Housing_Insecure
Prince Edward,51147930204,5264,Housing Insecurity,17.1,Housing_Insecure
Page,51139030100,2560,Housing Insecurity,9.4,Housing_Insecure
Orange,51137110301,3400,Housing Insecurity,12.2,Housing_Insecure
Mathews,51115951401,2762,Housing Insecurity,8.5,Housing_Insecure
Loudoun,51107611029,7139,Housing Insecurity,5.9,Housing_Insecure
Henrico,51087200908,2975,Housing Insecurity,11.6,Housing_Insecure
Madison,51113930201,2972,Housing Insecurity,10.3,Housing_Insecure
Page,51139030500,5886,Housing Insecurity,11.6,Housing_Insecure
Orange,51137110107,4863,Housing Insecurity,5.9,Housing_Insecure
Loudoun,51107611011,3833,Housing Insecurity,8.3,Housing_Insecure
Montgomery,51121020802,2864,Housing Insecurity,12.5,Housing_Insecure
Loudoun,51107611028,6439,Housing Insecurity,5.6,Housing_Insecure
Mecklenburg,51117930104,1877,Housing Insecurity,9.9,Housing_Insecure
Pittsylvania,51143010100,3911,Housing Insecurity,14.9,Housing_Insecure
King William,51101950300,3509,Housing Insecurity,9.2,Housing_Insecure
Prince William,51153900410,5663,Housing Insecurity,15.8,Housing_Insecure
Henry,51089010100,3855,Housing Insecurity,18.3,Housing_Insecure
Prince William,51153901227,5282,Housing Insecurity,15.1,Housing_Insecure
Prince William,51153901303,5107,Housing Insecurity,9.0,Housing_Insecure
Loudoun,51107611005,5573,Housing Insecurity,6.3,Housing_Insecure
Middlesex,51119950900,1537,Housing Insecurity,11.4,Housing_Insecure
James City,51095080304,6323,Housing Insecurity,4.1,Housing_Insecure
Pittsylvania,51143011100,2818,Housing Insecurity,11.4,Housing_Insecure
Roanoke,51161030601,5474,Housing Insecurity,6.1,Housing_Insecure
Prince William,51153900201,2710,Housing Insecurity,17.7,Housing_Insecure
Montgomery,51121020201,5611,Housing Insecurity,12.0,Housing_Insecure
Mathews,51115951402,1479,Housing Insecurity,7.6,Housing_Insecure
Isle of Wight,51093280300,5481,Housing Insecurity,10.4,Housing_Insecure
Henrico,51087201002,2961,Housing Insecurity,23.0,Housing_Insecure
James City,51095080402,10117,Housing Insecurity,8.1,Housing_Insecure
Prince William,51153901237,3468,Housing Insecurity,10.8,Housing_Insecure
Prince William,51153901306,5777,Housing Insecurity,7.7,Housing_Insecure
Loudoun,51107611016,4140,Housing Insecurity,4.5,Housing_Insecure
Northampton,51131930301,2528,Housing Insecurity,11.2,Housing_Insecure
Loudoun,51107610506,5646,Housing Insecurity,11.3,Housing_Insecure
Henrico,51087201503,6334,Housing Insecurity,17.2,Housing_Insecure
Prince William,51153901014,3977,Housing Insecurity,12.5,Housing_Insecure
Roanoke,51161031201,5358,Housing Insecurity,7.9,Housing_Insecure
Loudoun,51107611022,7320,Housing Insecurity,6.7,Housing_Insecure
Louisa,51109950302,3010,Housing Insecurity,10.7,Housing_Insecure
James City,51095080207,4067,Housing Insecurity,5.5,Housing_Insecure
Montgomery,51121021300,3645,Housing Insecurity,5.7,Housing_Insecure
Prince William,51153900409,5517,Housing Insecurity,15.6,Housing_Insecure
Henrico,51087201103,3580,Housing Insecurity,24.3,Housing_Insecure
Montgomery,51121020100,9927,Housing Insecurity,11.4,Housing_Insecure
Louisa,51109950101,2706,Housing Insecurity,9.2,Housing_Insecure
Prince William,51153901505,7669,Housing Insecurity,6.9,Housing_Insecure
Lee,51105950100,2679,Housing Insecurity,14.2,Housing_Insecure
Montgomery,51121020401,2516,Housing Insecurity,21.5,Housing_Insecure
Prince George,51149850400,5305,Housing Insecurity,9.7,Housing_Insecure
Henry,51089011100,2613,Housing Insecurity,13.5,Housing_Insecure
New Kent,51127700301,5813,Housing Insecurity,8.3,Housing_Insecure
King George,51099040500,3185,Housing Insecurity,9.0,Housing_Insecure
Prince William,51153901305,3642,Housing Insecurity,8.0,Housing_Insecure
Pittsylvania,51143011302,2541,Housing Insecurity,9.8,Housing_Insecure
Northumberland,51133020200,3078,Housing Insecurity,11.1,Housing_Insecure
Henrico,51087200907,4619,Housing Insecurity,10.9,Housing_Insecure
Mecklenburg,51117930800,3600,Housing Insecurity,11.2,Housing_Insecure
Prince George,51149850200,9994,Housing Insecurity,13.4,Housing_Insecure
Orange,51137110302,3260,Housing Insecurity,9.7,Housing_Insecure
Northumberland,51133020302,3008,Housing Insecurity,6.8,Housing_Insecure
Henrico,51087201405,1481,Housing Insecurity,24.2,Housing_Insecure
Prince William,51153900904,6853,Housing Insecurity,12.4,Housing_Insecure
Lunenburg,51111930100,5432,Housing Insecurity,16.1,Housing_Insecure
Prince George,51149850301,7052,Housing Insecurity,16.4,Housing_Insecure
Prince William,51153900408,4700,Housing Insecurity,14.5,Housing_Insecure
James City,51095080305,5418,Housing Insecurity,11.7,Housing_Insecure
Henrico,51087201601,3364,Housing Insecurity,9.9,Housing_Insecure
Loudoun,51107611101,4716,Housing Insecurity,10.2,Housing_Insecure
Henry,51089010200,5114,Housing Insecurity,12.9,Housing_Insecure
Prince William,51153901212,7978,Housing Insecurity,14.9,Housing_Insecure
Roanoke,51161030804,1876,Housing Insecurity,10.2,Housing_Insecure
Loudoun,51107610800,6657,Housing Insecurity,6.0,Housing_Insecure
Loudoun,51107611015,3771,Housing Insecurity,6.3,Housing_Insecure
Mecklenburg,51117930500,1842,Housing Insecurity,11.3,Housing_Insecure
Prince William,51153901015,3726,Housing Insecurity,16.2,Housing_Insecure
Roanoke,51161030100,3557,Housing Insecurity,7.6,Housing_Insecure
Prince William,51153901414,4936,Housing Insecurity,7.2,Housing_Insecure
Prince William,51153901421,4884,Housing Insecurity,8.6,Housing_Insecure
Roanoke,51161030701,6936,Housing Insecurity,6.0,Housing_Insecure
Prince William,51153901509,7056,Housing Insecurity,6.9,Housing_Insecure
Loudoun,51107611207,4325,Housing Insecurity,7.1,Housing_Insecure
Henrico,51087201003,6008,Housing Insecurity,21.0,Housing_Insecure
Pittsylvania,51143010302,2658,Housing Insecurity,16.3,Housing_Insecure
Pittsylvania,51143011400,3593,Housing Insecurity,12.8,Housing_Insecure
Prince William,51153900100,3271,Housing Insecurity,7.3,Housing_Insecure
Prince William,51153901233,7347,Housing Insecurity,8.9,Housing_Insecure
Mecklenburg,51117930201,3699,Housing Insecurity,13.6,Housing_Insecure
Roanoke,51161031102,3485,Housing Insecurity,9.9,Housing_Insecure
Pulaski,51155210401,2963,Housing Insecurity,14.2,Housing_Insecure
Nottoway,51135000101,2201,Housing Insecurity,13.4,Housing_Insecure
Prince William,51153901420,4546,Housing Insecurity,8.3,Housing_Insecure
Prince William,51153900701,7608,Housing Insecurity,16.1,Housing_Insecure
Northampton,51131930200,3511,Housing Insecurity,14.4,Housing_Insecure
Louisa,51109950301,4203,Housing Insecurity,7.3,Housing_Insecure
Roanoke,51161030300,7288,Housing Insecurity,8.0,Housing_Insecure
Prince George,51149850302,4571,Housing Insecurity,10.4,Housing_Insecure
King George,51099040100,5692,Housing Insecurity,11.1,Housing_Insecure
Loudoun,51107611902,6290,Housing Insecurity,5.7,Housing_Insecure
Roanoke,51161030602,2443,Housing Insecurity,6.4,Housing_Insecure
Orange,51137110104,3432,Housing Insecurity,9.6,Housing_Insecure
King George,51099040200,4377,Housing Insecurity,9.2,Housing_Insecure
Prince William,51153901231,7144,Housing Insecurity,7.7,Housing_Insecure
Loudoun,51107611017,3397,Housing Insecurity,5.9,Housing_Insecure
Montgomery,51121021201,3516,Housing Insecurity,8.1,Housing_Insecure
